Id,医生职称,医生科室,医生所在城市,医生有无简介,医生在线活动量,医生个人网站总访问量,总文章数,总患者数,患者投票数,感谢信数,心意礼物数,医生欢迎词,IST
8301,主治医师,小儿神经康复中心,桂林,1,0,"2,051",0,0,0,0,0,,0
8307,副主任医师,小儿科,广州,1,31150,"1,040,271",1,931,17,14,212,托起明天的太阳。                        在我还不算太长的医生生涯里，听到最多的是这句话：“看病难，看专科病更难！”。虽然我的知识和精力有限，但我愿尽绵薄之力。求医寻治之路，对于患者和医者，有时候都是一样的困难旅程。共同寻获答案时，患者将获得正确的医治，而医者则获得知识与经验的升...华。一路行来，有困惑也有迷茫，最终选择执着。                                        展开 >>                 收起 <<,0.000894959
8310,副主任医师,小儿外科,上海,1,18605,"1,452,028",13,1738,38,20,68,,0.001196947
8353,主治医师,小儿骨科,郑州,1,3615,"396,362",17,251,6,1,3,座右铭                        勤求古训医疾医人医德   博采众方治病治身治心,0.000633259
8392,主治医师,儿童精神医学科,上海,1,200,"19,704",0,4,10,0,1,,0.000203004
8452,主任医师 教授,中医儿科,武汉,1,0,"27,343",0,2,9,0,0,,7.31449E-05
8468,主治医师,小儿康复科,青岛,0,5,"3,824",5,1,1,0,0,,0.000261506
8511,主治医师,儿科,上海,0,815,"38,652",0,32,1,0,0,,0.0008279
8521,副主任医师,小儿血液内分泌科,济南,0,0,"1,211",0,0,0,0,0,,0
8522,主治医师,儿科,杭州,0,0,"2,218",0,0,1,0,0,,0
8594,副主任医师,斜视弱视与小儿眼科,天津,1,3907,"239,017",19,528,60,22,3,斜视治疗是一门医术，更是一门艺术                        与家长分享斜视的国际治疗理念将患儿当做自己的孩子一样治疗,0.002209048
8614,住院医师 助教,儿科,南京,1,2720,"112,807",0,195,20,3,3,,0.001728616
8615,主治医师 讲师,儿童泌尿外科,北京,1,20350,"494,951",2,734,20,13,41,八一儿外科，儿外科精品                        北京军区总医院附属八一儿童医院小儿泌尿外科，腹腔镜微创治疗为特色。,0.001482975
8638,主任医师,儿科,杭州,1,625,"65,751",0,38,16,1,1,愿我的微薄之力有助于您的孩子的健康，乃我之幸也！                        为人母，深感孩子的健康牵动父母乃至全家的神经！身为一名普通的儿科医生，深感肩头的责任之重！义务之大！,0.000577938
8649,副主任医师,小儿心内科,北京,1,565,"40,128",5,86,2,0,5,欢迎词                        让孩子们都健康成长！,0.002143142
8682,主任医师,儿科,嘉兴,1,455,"43,776",3,47,3,0,1,大家好！                        有关生长发育的问题尽管提，我将尽快做出回答。,0.001073648
8731,主治医师 讲师,小儿外科,武汉,1,10,"9,985",9,2,0,0,0,业余时间服务患儿，促进自己                        欢迎大家来本页面交流，希望这个平台能成为普通人真正的免费福利,0.0002003
8748,主任医师 教授,斜视弱视与小儿眼科,天津,1,2230,"151,180",0,293,49,18,6,欢迎辞                        热忱欢迎各位患者前来就医，我愿以良好的医德、竭尽所能为您诊治。,0.001938087
8762,副主任医师,儿科,广州,1,0,915,0,0,0,0,0,,0
8784,副主任医师,儿保科,荆州,1,35,"5,246",0,7,0,0,0,,0.00133435
8792,主治医师 讲师,新生儿科,驻马店,0,975,"248,965",15,107,1,1,0,,0.000429779
8794,主任医师,小儿普通外科,广州,1,2213,"187,609",0,159,7,2,16,再次起航                        近两年来，忙于医院的美国JCI国际认证和人民卫生出版社、人民军医出版社的书籍编写，对网站的咨询和回复有所忽略，给患儿家属带来很多不便，对此我深表歉意。现在各方面的工作都取得了卓越的成绩，能够腾出更多的时间关注好大夫等网络的咨询，可以使更多患...儿家属不用再来回奔波于就医路途中，尤其是许多省外的家长。在这里，谢谢给我帮助和鼓励的患儿及其家长，正是你们的支持和要求，给了我动力更加重视网络咨询和回复。请多联系，让我知道你们和孩子，就诊后确实从我这得到帮助,0.000847507
8795,副主任医师,儿科,柳州,1,0,"24,110",0,2,1,0,0,,8.29531E-05
8868,副主任医师 副教授,儿保科,上海,1,265,"136,882",0,88,3,0,2,,0.000642889
8872,主治医师,儿童保健科,荆门,1,10,"7,883",5,2,1,0,0,,0.000253711
8893,副主任医师 副教授,小儿科,成都,1,0,"1,004",0,0,1,0,0,,0
8981,主治医师,小儿外科,南宁,0,200,"8,069",0,0,0,0,0,,0
8983,住院医师,小儿泌尿外科,合肥,0,10,"25,417",0,3,2,1,0,,0.000118031
9003,副主任医师,儿科,北京,1,200,"6,764",0,0,1,0,0,,0
9029,主任医师 教授,小儿眼科,昆明,1,900,"56,926",16,55,6,1,2,,0.000966167
9042,副主任医师,小儿外、普外科,南宁,1,0,"1,338",0,0,0,0,0,,0
9051,住院医师,小儿科,兰州,1,200,"9,401",0,1,2,0,1,,0.000106372
9060,副主任医师,儿科,秦皇岛,0,1310,"220,961",0,65,1,0,4,您的信任是我最宝贵的财富                        儿童是国家的未来，儿童健康成长是每个家长的希望，让我和您一起来完成这个任务吧,0.00029417
9083,住院医师,儿科,聊城,1,170,"15,504",4,23,0,0,0,欢迎词                        在我有限的时间里发挥无限的爱心与知识，竭尽所能为了孩子的健康和快乐奋斗、努力！,0.001483488
9116,主治医师,小儿普外科,哈尔滨,1,0,"7,820",0,0,0,0,0,,0
9143,主治医师,儿内科,广州,0,200,"11,599",0,0,0,0,0,,0
9145,副主任医师,小儿心外科,北京,1,260,"11,748",0,4,0,0,1,欢迎就诊                        各位患者，我院先天性心脏病门诊已经增加周六日上午门诊，欢迎就诊。,0.000340483
9155,主治医师 讲师,小儿外科,郑州,1,50,"8,229",0,8,5,1,0,希望您能得到有效帮助！                        真心希望您的宝宝早日康复！,0.000972172
9190,副主任医师 副教授,儿科,承德,1,200,"7,418",0,0,0,0,0,,0
9197,主治医师 讲师,儿外科,泸州,1,230,"15,765",0,6,3,0,0,,0.00038059
9209,主治医师,儿科,上海,0,200,"7,490",0,0,1,0,0,,0
9212,主任医师 教授,小儿心内科,北京,1,21020,"1,225,952",7,1339,51,35,227,医生不是一个职业，而是传播爱的使者                        我是一个老的儿科工作者，1968年毕业于协和医科大学，当时学校名中国医科大学。在18年的儿科工作基础上，开展了25年的儿科心血管疾病的临床工作，其中有近3年的美国匹兹堡医学院附属儿童医院小儿心脏科的临床学习，积累了不少的临床经验。希望用我的...知识和工作经验为更多的患儿和他们的父母带来希望和快乐。不方便到医院就诊的患者，可以选择好大夫在线电话咨询服务（热线电话：4006 606 120），与我本人进行通话咨询，我会尽力帮助,0.001092212
9216,主治医师,儿科,青岛,0,200,"10,558",0,0,3,0,0,,0
9253,主治医师,小儿普外科,哈尔滨,1,240,"16,456",3,6,0,0,1,,0.000364609
9279,主治医师,小儿脑病康复科,郑州,1,430,"34,972",3,20,3,1,1,欢迎您的咨询！                        我愿竭诚为您服务！,0.000571886
9352,副主任医师,儿童保健科,安阳,1,0,"2,734",0,0,0,0,0,,0
9379,副主任医师,新生儿中心,北京,1,1598,"249,243",5,114,2,1,11,欢迎词                        尽自己所能、所长，解除您的疑问、顾虑,0.000457385
9406,主治医师,儿科,成都,0,0,956,0,0,0,0,0,,0
9440,副主任医师,小儿急诊科,成都,0,655,"17,082",0,91,0,0,0,感恩                        我与好大夫结缘，始于我作为一个母亲在网上盲目地为孩子的情况寻找出路。在这里，有好大夫为我提供了帮助。基于感恩，我希望作为医生的我，能是好大夫为你提供帮助！,0.005327245
9441,副主任医师 副教授,新生儿科,武汉,1,0,"6,580",0,0,0,0,0,,0
9446,副主任医师,小儿外科,佛山,1,270,"21,113",5,5,0,0,1,欢迎词                        座右铭：用技术和爱心解除患儿的病痛。,0.000236821
9453,主任医师,儿科,抚顺,1,0,"8,106",0,0,0,0,0,,0
9462,主治医师,儿保中心,合肥,1,2045,"161,042",10,149,1,0,2,愿天下的孩子都健康成长！                        关注孩子的生长发育和健康，尤其是身材矮小，欢迎您来咨询！,0.000925224
9503,副主任医师,小儿外科,安阳,1,25,"4,946",0,5,4,0,0,,0.001010918
9531,主任医师,儿童康复科,北京,1,2030,"124,209",0,297,5,0,2,欢迎词                        欢迎来到我的网站！我将尽力为您提供儿童康复相关咨询服务！但需要您提供详尽的病史、目前状况、检查结果，最好有视频或数张照片。情况越明确，我的判断和建议将越准确、可靠，不然，请您找我看门诊。,0.002391131
9558,副主任医师,小儿心外科,北京,1,9025,"310,222",0,807,1,2,105,,0.002601363
9568,副主任医师,小儿外科,赣州,0,0,"2,709",0,0,0,0,0,,0
9642,主治医师,小儿眼科,广州,1,285,"31,082",0,14,6,0,0,,0.000450421
9689,主任医师 副教授,儿科,上海,1,2415,"161,638",2,109,10,2,9,,0.000674346
9726,主任医师 教授,小儿内科,石家庄,1,0,"5,352",0,0,11,1,0,,0
9734,主任医师,儿童保健所,南京,1,0,"56,415",0,7,1,0,0,,0.00012408
9746,主任医师 教授,儿科,上海,1,200,"12,415",0,1,4,0,0,,8.05477E-05
9762,副主任医师,小儿内科,临沂,1,331,"20,864",0,8,2,1,1,小儿先天性心脏病之家                        小儿先天性心脏病介入治疗技术，是我科的技术特色，它以“不开刀、不留疤、不输血、恢复快、住院时间短、疗效好”为突出优点，广大患者就此问题提问，我们更有回答优势。,0.000383436
9773,主治医师,儿科,安阳,0,0,"3,197",0,0,0,0,0,,0
9789,副主任医师 副教授,儿科,上海,1,7928,"1,073,763",6,779,14,5,10,爱孩子                        爱孩子 患病的孩子需要更多的爱 于清是儿科大夫 也是儿童心理医生 关爱孩子 关心家长,0.000725486
9828,主治医师,儿童口腔科,北京,1,0,"43,523",0,11,5,0,0,,0.00025274
9836,主任医师 教授,儿科,巴彦淖尔,1,12989,"779,436",34,704,0,0,3,祝您健康。                        我在乎人生中随处可见的真诚和感动，我懂得珍惜生命中每一位一起走过的亲人、同事朋友，患者。,0.000903217
9906,主任医师 教授,小儿外科,济南,1,390,"29,015",0,16,2,1,2,,0.000551439
9908,副主任医师 副教授,儿科,上海,1,240,"64,933",0,23,10,0,0,,0.000354211
9909,主任医师 教授,小儿神经内科,安阳,1,200,"9,968",0,0,6,1,0,,0
9911,副主任医师 副教授,儿内科,青岛,1,5,"355,882",7,95,1,0,0,,0.000266942
9941,主治医师 讲师,小儿心内科,北京,1,1440,"88,852",0,57,0,0,13,,0.000641516
9964,副主任医师 副教授,儿童保健科,武汉,1,195,"5,038",0,25,0,0,0,,0.004962287
9979,主任医师 教授,儿科,北京,1,2590,"222,372",48,358,23,7,4,“知心阿姨”门诊咨询及介绍，祝小朋友能够健康快乐成...                        门诊微信公众号：zryyczlx    时光飞逝，转眼2014年即将过去！回想这一年来诊疗过的患者，虽然不能清楚的记住每一位患者的面貌，但很多患者的形象和就诊故事仍不时的出现在我脑海里。我真的希望用自己的专业知识和技能解答各位家长的疑虑...，协助家长在孩子成长的路上能够健康快乐的成长，不让一位孩子和家长遗憾！    最近张知新教授有关儿童生长发育科普知识讲座为您呈现，详情请见：生长发育第一讲：http,0.001609915
9998,副主任医师,新生儿科,济南,1,530,"44,679",0,40,4,0,1,,0.000895275
9999,副主任医师 副教授,小儿骨科,北京,1,1350,"444,385",1,396,26,9,1,,0.000891119
