Id,医生职称,医生科室,医生所在城市,医生有无简介,医生在线活动量,医生个人网站总访问量,总文章数,总患者数,患者投票数,感谢信数,心意礼物数,医生欢迎词,IST
8166,主治医师 讲师,儿科,南京,1,3546,"129,786",5,134,13,3,7,欢迎您！                        肾小球疾病作为一种慢性病，消耗着孩子的天真、家长的精力、亲人的牵挂；迁延的病程，使爸妈无法正常工作，使富裕变为贫穷，贫穷转为拮据。作为十六年的儿科医师，现在肾病研究所刘志红院士指导下进行博士后工作，有幸在研究所临床治疗童年得肾小球疾病，迁延...至成人甚至老人的患者，循证了肾脏疾病从儿童到中老年的发生发展过程，希望能在网上为各位家长排忧解惑！时间有限，请您见谅。Hippocratic Oath:I swear by Apollo the Physic,0.001032469
8175,主任医师,儿科,北京,1,250,"28,221",0,13,5,0,0,,0.00046065
8178,主治医师 研究员,小儿外科,临沂,0,0,"2,850",0,0,0,0,0,,0
8193,主治医师,小儿外科,无锡,1,754,"61,751",6,49,1,0,1,大手拉小手，祝愿所有的小朋友快乐的成长！                        小儿外科医生是挽救儿童生命，改善儿童生活质量的积极倡导者和关键力量，我们在进行中………,0.000793509
8272,副主任医师 副教授,儿童保健科,潍坊,1,15907,"1,410,932",32,1006,3,1,9,关注儿童身心健康                        生命相托，精医厚德；呵护生命，情满鸢都。“世间最珍贵的东西莫过于真理。人世间的贫富、美丑、是非，恰如过眼烟云，终归要归于寂灭；而真理之光却永远照耀着世间，使病者得愈、贫者致富，忧伤的人们得以快乐。”,0.000713004
8287,副主任医师,儿科,通化,1,0,"10,284",0,0,2,0,0,,0
8301,主治医师,小儿神经康复中心,桂林,1,0,"1,744",0,0,0,0,0,,0
8307,副主任医师,小儿科,广州,1,31150,"951,171",1,930,15,14,212,托起明天的太阳。                        在我还不算太长的医生生涯里，听到最多的是这句话：“看病难，看专科病更难！”。虽然我的知识和精力有限，但我愿尽绵薄之力。求医寻治之路，对于患者和医者，有时候都是一样的困难旅程。共同寻获答案时，患者将获得正确的医治，而医者则获得知识与经验的升...华。一路行来，有困惑也有迷茫，最终选择执着。                                        展开 >>                 收起 <<,0.000977742
8310,副主任医师,小儿外科,上海,1,18025,"1,331,201",11,1686,38,20,68,,0.001266525
8353,主治医师,小儿骨科,郑州,1,3615,"366,822",17,251,6,1,3,座右铭                        勤求古训医疾医人医德   博采众方治病治身治心,0.000684256
8392,主治医师,儿童精神医学科,上海,1,200,"18,446",0,4,10,0,1,,0.000216849
8452,主任医师 教授,中医儿科,武汉,1,0,"26,317",0,2,8,0,0,,7.60E-05
8468,主治医师,小儿康复科,青岛,0,5,"3,006",5,1,1,0,0,,0.000332668
8511,主治医师,儿科,上海,0,815,"35,897",0,32,1,0,0,,0.000891439
8521,副主任医师,小儿血液内分泌科,济南,0,0,863,0,0,0,0,0,,0
8522,主治医师,儿科,杭州,0,0,"1,862",0,0,1,0,0,,0
8594,副主任医师,斜视弱视与小儿眼科,天津,1,3492,"184,508",19,468,55,20,3,斜视治疗是一门医术，更是一门艺术                        与家长分享斜视的国际治疗理念将患儿当做自己的孩子一样治疗,0.002536475
8614,住院医师 助教,儿科,南京,1,2720,"101,933",0,193,19,3,3,,0.001893401
8615,主治医师 讲师,儿童泌尿外科,北京,1,19985,"450,526",2,698,20,13,41,八一儿外科，儿外科精品                        北京军区总医院附属八一儿童医院小儿泌尿外科，腹腔镜微创治疗为特色。,0.0015493
8638,主任医师,儿科,杭州,1,620,"61,212",0,37,16,1,1,愿我的微薄之力有助于您的孩子的健康，乃我之幸也！                        为人母，深感孩子的健康牵动父母乃至全家的神经！身为郑州市儿童医院一名普通的职工，深感肩头的责任之重！身为国家培养的一名医生，深感肩头的义务之大！,0.000604457
8649,副主任医师,小儿心内科,北京,1,510,"34,822",5,24,1,0,4,欢迎词                        让孩子们都健康成长！,0.000689219
8682,主任医师,儿科,嘉兴,1,445,"38,925",3,45,2,0,1,大家好！                        有关生长发育的问题尽管提，我将尽快做出回答。,0.001156069
8731,主治医师 讲师,小儿外科,武汉,1,10,"7,468",9,2,0,0,0,业余时间服务患儿，促进自己                        欢迎大家来本页面交流，希望这个平台能成为普通人真正的免费福利,0.000267809
8748,主任医师 教授,斜视弱视与小儿眼科,天津,1,2230,"136,531",0,264,47,18,6,欢迎辞                        热忱欢迎各位患者前来就医，我愿以良好的医德、竭尽所能为您诊治。,0.001933627
8762,副主任医师,儿科,广州,1,0,616,0,0,0,0,0,,0
8784,副主任医师,儿保科,荆州,1,30,"4,267",0,6,0,0,0,,0.00140614
8792,主治医师 讲师,新生儿科,驻马店,0,975,"236,849",15,107,1,1,0,,0.000451765
8794,主任医师,小儿普通外科,广州,1,2003,"172,861",0,135,5,1,14,再次起航                        近两年来，忙于医院的美国JCI国际认证和人民卫生出版社、人民军医出版社的书籍编写，对网站的咨询和回复有所忽略，给患儿家属带来很多不便，对此我深表歉意。现在各方面的工作都取得了卓越的成绩，能够腾出更多的时间关注好大夫等网络的咨询，可以使更多患...儿家属不用再来回奔波于就医路途中，尤其是许多省外的家长。在这里，谢谢给我帮助和鼓励的患儿及其家长，正是你们的支持和要求，给了我动力更加重视网络咨询和回复。请多联系，让我知道你们和孩子，就诊后确实从我这得到帮助,0.000780974
8795,副主任医师,儿科,柳州,1,0,"23,374",0,2,1,0,0,,8.56E-05
8868,副主任医师 副教授,儿保科,上海,1,260,"128,137",0,74,3,0,2,,0.000577507
8872,主治医师,儿童保健科,荆门,1,10,"6,541",5,2,1,0,0,,0.000305764
8893,主治医师 讲师,小儿科,成都,1,0,424,0,0,1,0,0,,0
8981,主治医师,小儿外科,南宁,0,200,"7,607",0,0,0,0,0,,0
8983,住院医师,小儿泌尿外科,合肥,0,10,"24,648",0,3,2,1,0,,0.000121714
9003,副主任医师,儿科,北京,1,200,"6,356",0,0,1,0,0,,0
9029,主任医师 教授,小儿眼科,昆明,1,785,"49,238",14,42,5,1,2,,0.000853
9042,副主任医师,小儿外、普外科,南宁,1,0,958,0,0,0,0,0,,0
9051,住院医师,小儿科,兰州,1,200,"8,994",0,1,2,0,1,,0.000111185
9060,副主任医师,儿科,秦皇岛,0,1310,"208,451",0,65,1,0,4,您的信任是我最宝贵的财富                        儿童是国家的未来，儿童健康成长是每个家长的希望，让我和您一起来完成这个任务吧,0.000311824
9083,住院医师,儿科,聊城,1,100,"10,516",3,14,0,0,0,欢迎词                        在我有限的时间里发挥无限的爱心与知识，竭尽所能为了孩子的健康和快乐奋斗、努力！,0.001331305
9116,主治医师,小儿普外科,哈尔滨,1,0,"7,407",0,0,0,0,0,,0
9143,主治医师,儿内科,广州,0,200,"10,956",0,0,0,0,0,,0
9145,副主任医师,小儿心外科,北京,1,260,"11,033",0,4,0,0,1,欢迎就诊                        各位患者，我院先天性心脏病门诊已经增加周六日上午门诊，欢迎就诊。,0.000362549
9155,主治医师 讲师,小儿外科,郑州,1,50,"7,292",0,8,5,1,0,希望您能得到有效帮助！                        真心希望您的宝宝早日康复！,0.001097093
9190,副主任医师 副教授,儿科,承德,1,200,"7,090",0,0,0,0,0,,0
9197,主治医师 讲师,儿外科,泸州,1,230,"14,725",0,6,3,0,0,,0.00040747
9209,主治医师,儿科,上海,0,200,"6,811",0,0,1,0,0,,0
9212,主任医师 教授,小儿心内科,北京,1,21020,"1,098,733",7,1235,48,35,227,医生不是一个职业，而是传播爱的使者                        我是一个老的儿科工作者，1968年毕业于协和医科大学，当时学校名中国医科大学。在18年的儿科工作基础上，开展了25年的儿科心血管疾病的临床工作，其中有近3年的美国匹兹堡医学院附属儿童医院小儿心脏科的临床学习，积累了不少的临床经验。希望用我的...知识和工作经验为更多的患儿和他们的父母带来希望和快乐。不方便到医院就诊的患者，可以选择好大夫在线电话咨询服务（热线电话：4006 606 120），与我本人进行通话咨询，我会尽力帮助,0.001124022
9216,主治医师,儿科,青岛,0,200,"9,925",0,0,3,0,0,,0
9253,主治医师,小儿普外科,哈尔滨,1,240,"15,167",3,6,0,0,1,,0.000395596
9279,主治医师,小儿脑病康复科,郑州,1,430,"32,487",3,20,3,1,1,欢迎您的咨询！                        我愿竭诚为您服务！,0.000615631
9352,副主任医师,儿童保健科,安阳,1,0,"2,397",0,0,0,0,0,,0
9379,副主任医师,新生儿中心,北京,1,1598,"236,598",5,114,2,1,11,欢迎词                        尽自己所能、所长，解除您的疑问、顾虑,0.00048183
9406,主治医师,儿科,成都,0,0,643,0,0,0,0,0,,0
9440,副主任医师,小儿急诊科,成都,0,595,"12,143",0,86,0,0,0,,0.00708227
9441,副主任医师 副教授,新生儿科,武汉,1,0,"6,212",0,0,0,0,0,,0
9446,副主任医师,小儿外科,佛山,1,270,"19,372",5,5,0,0,1,欢迎词                        座右铭：用技术和爱心解除患儿的病痛。,0.000258104
9453,主任医师,儿科,抚顺,1,0,"7,705",0,0,0,0,0,,0
9462,主治医师,儿保中心,合肥,1,2045,"150,049",10,149,1,0,2,愿天下的孩子都健康成长！                        关注孩子的生长发育和健康，尤其是身材矮小，欢迎您来咨询！,0.000993009
9503,副主任医师,小儿外科,安阳,1,25,"4,122",0,5,4,0,0,,0.001213003
9531,主任医师,儿童康复科,北京,1,1885,"104,268",0,278,5,0,2,欢迎词                        欢迎来到我的网站！我将尽力为您提供儿童康复相关咨询服务！但需要您提供详尽的病史、目前状况、检查结果，最好有视频或数张照片。情况越明确，我的判断和建议将越准确、可靠，不然，请您找我看门诊。,0.002666206
9558,副主任医师,小儿心外科,北京,1,9025,"280,631",0,806,1,2,105,,0.002872099
9568,副主任医师,小儿外科,赣州,0,0,"2,313",0,0,0,0,0,,0
9642,主治医师,小儿眼科,广州,1,285,"29,366",0,11,6,0,0,,0.000374583
9689,主任医师 副教授,儿科,上海,1,2415,"149,340",2,108,9,2,9,,0.000723182
9726,主任医师 教授,小儿内科,石家庄,1,0,"4,595",0,0,10,1,0,,0
9734,主任医师,儿童保健所,南京,1,0,"54,042",0,7,1,0,0,,0.000129529
9746,主任医师 教授,儿科,上海,1,200,"11,719",0,1,4,0,0,,8.53E-05
9762,副主任医师,小儿内科,临沂,1,331,"19,063",0,8,1,0,1,小儿先天性心脏病之家                        小儿先天性心脏病介入治疗技术，是我科的技术特色，它以“不开刀、不留疤、不输血、恢复快、住院时间短、疗效好”为突出优点，广大患者就此问题提问，我们更有回答优势。,0.000419661
9773,主治医师,儿科,安阳,0,0,"2,882",0,0,0,0,0,,0
9789,副主任医师 副教授,儿科,上海,1,7928,"1,010,499",6,779,14,5,10,爱孩子                        爱孩子 患病的孩子需要更多的爱 于清是儿科大夫 也是儿童心理医生 关爱孩子 关心家长,0.000770906
9828,主治医师,儿童口腔科,北京,1,0,"41,414",0,11,5,0,0,,0.000265611
9836,主任医师 教授,儿科,巴彦淖尔,1,12979,"719,002",34,702,0,0,3,巴彦淖尔市医院-----我的爱人                        我在乎人生中随处可见的真诚和感动，我懂得珍惜生命中每一位一起走过的同事朋友，我热爱巴彦淖尔市医院。你是我心灵永远的港湾。我的爱人----巴市医院，祝你腾飞。,0.000976353
9906,主任医师 教授,小儿外科,济南,1,390,"26,386",0,16,2,1,2,,0.000606382
9908,副主任医师 副教授,儿科,上海,1,240,"63,040",0,23,10,0,0,,0.000364848
9909,主任医师 教授,小儿神经内科,安阳,1,200,"9,375",0,0,6,1,0,,0
9911,副主任医师 副教授,儿内科,青岛,1,5,"343,610",7,95,1,0,0,,0.000276476
9941,主治医师 讲师,小儿心内科,北京,1,1440,"82,598",0,57,0,0,13,,0.000690089
9964,副主任医师 副教授,儿童保健科,武汉,1,115,"2,351",0,15,1,1,0,,0.006380264
9979,主任医师 教授,儿科,北京,1,1045,"167,059",48,173,21,6,1,“知心阿姨”门诊咨询及介绍，祝小朋友能够健康快乐成...                        门诊微信公众号：zryyczlx    时光飞逝，转眼2014年即将过去！回想这一年来诊疗过的患者，虽然不能清楚的记住每一位患者的面貌，但很多患者的形象和就诊故事仍不时的出现在我脑海里。我真的希望用自己的专业知识和技能解答各位家长的疑虑...，协助家长在孩子成长的路上能够健康快乐的成长，不让一位孩子和家长遗憾！    最近张知新教授有关儿童生长发育科普知识讲座为您呈现，详情请见：生长发育第一讲：http,0.001035562
9998,副主任医师,新生儿科,济南,1,405,"36,925",0,25,3,0,1,,0.000677048
9999,副主任医师,小儿骨科,北京,1,1350,"421,364",1,394,26,8,1,,0.000935059
