,医生职称,医生所在城市,医生有无简介,总文章数,医生欢迎词,IST0_1erke,log(IST),患者满意度,城市等级,欢迎词字数,字数平方,profession_encoding,city_一线城市,city_二线城市,profession_1,profession_2,profession_3,profession_4,profession_5
230,主任医师,无锡,1,0,欢迎词                        无锡市人民医院儿童康复科将在9月20日起开设儿童康复病房，方便患儿康复，住院后可得到强化训练和治疗，起到更好地疗效。并在12月以前住院者将免费提供一个项目的治疗。,0.028626272,0.02822419554523565,-7.9691113729095715,二线城市,108.0,11664.0,4,0,1,0,0,0,1,0
231,主治医师,太原,1,0,0,0.028413856,0.028017669675503055,-9.864237569377982,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
232,主治医师 讲师,泸州,1,0,0,0.027946499,0.027563121904330086,-9.39729663667755,其他,0.0,0.0,3,0,0,0,0,1,0,0
233,副主任医师,天津,1,0,尽我微薄之力，给您些许帮助                        各位患者、患者家长好，我是高原荣，希望能帮您解决一些实际问题。,0.027327569,0.026960837247168176,-8.902993238310428,二线城市,68.0,4624.0,4,0,1,0,0,0,1,0
234,主治医师,哈尔滨,1,3,0,0.027132076,0.02677052637777164,-9.136463704660642,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
235,副主任医师,上海,1,0,0,0.026814726,0.026461511555950244,-6.215548799489437,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
236,主治医师,潍坊,1,5,选择我，选择放心！O(∩_∩)O                        真诚为患者服务！得到大家认可，是我最大的心愿！,0.026651119,0.026302164371535604,-8.669522771960214,其他,63.0,3969.0,2,0,0,0,1,0,0,0
237,副主任医师 副教授,中山,0,3,0,0.026543885,0.026197708633148763,-2.8696261683011497,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
238,主任医师 教授,西安,1,14,0,0.026187616,0.02585059162987417,-9.864237569377982,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
239,主治医师,北京,0,0,0,0.025952763,0.02562170572769261,-10.097708035728196,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
240,主治医师,广州,1,0,0,0.025690902,0.025366436251916504,-8.69688523762691,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
241,住院医师,深圳,0,0,0,0.025269091,0.02495510594085541,-10.097708035728196,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
242,主任医师 教授,广州,1,11,欢迎词                        为人父母虽然辛苦，但是在你满足宝宝的需求过程当中，你也同时得到宝宝对你完全的爱及信任。随着孩子一天天的长大，透过孩子的眼睛，你们将重新再认识发现这个世界。也只有你们 ─ 宝宝的父母，可以提供他无条件的爱，安全的环境，良好的保健，滋养他的自信...，教导他享受人生。                                        展开 >>                 收起 <<,0.02517362,0.02486198361214384,-8.463414771276696,一线城市,226.0,51076.0,5,1,0,0,0,0,0,1
243,副主任医师 副教授,上海,1,0,0,0.025023214,0.024715260138791887,-7.763003372226052,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
244,副主任医师 副教授,上海,1,2,0,0.024954539,0.02464825941166186,-7.7951171326075475,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
245,副主任医师,北京,1,0,欢迎就诊                        各位患者，我院先天性心脏病门诊已经增加周六日上午门诊，欢迎就诊。,0.024865536,0.024561419594702868,-9.136463704660642,一线城市,60.0,3600.0,4,1,0,0,0,0,1,0
246,住院医师 助教,重庆,1,9,0,0.024231609,0.023942681706388448,-9.136463704660642,二线城市,0.0,0.0,1,0,1,1,0,0,0,0
247,主任医师,济南,1,0,0,0.024063633,0.0237786662881692,-9.163826170327335,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
248,副主任医师 副教授,上海,1,6,0,0.023965069,0.023682413730790643,-9.39729663667755,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
249,主治医师,郑州,0,0,0,0.023744285,0.02346677375197796,-8.69688523762691,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
250,主治医师,长沙,1,1,相聚即是缘                        晨有清逸，暮有闲愁，梦随心动，心随梦求！,0.023180521000000003,0.022915933767428967,-8.376259222689553,二线城市,49.0,2401.0,2,0,1,0,1,0,0,0
251,主治医师,青岛,0,5,0,0.022816156,0.02255976016465832,-9.864237569377982,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
252,副主任医师,北京,1,0,0,0.021856726,0.021621292130126087,-6.508495491887842,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
253,住院医师,赣州,1,3,0,0.021856394,0.02162096723129684,-9.864237569377982,其他,0.0,0.0,0,0,0,0,0,0,0,0
254,副主任医师,秦皇岛,0,0,您的信任是我最宝贵的财富                        儿童是国家的未来，儿童健康成长是每个家长的希望，让我和您一起来完成这个任务吧,0.021386555,0.021161071839502145,-6.019260245107768,其他,74.0,5476.0,4,0,0,0,0,0,1,0
255,副主任医师,成都,1,0,0,0.02133127,0.02110694297320755,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
256,主治医师,荆门,1,5,0,0.020970911,0.020754048081264263,-9.864237569377982,其他,0.0,0.0,2,0,0,0,1,0,0,0
257,副主任医师,淄博,1,0,0,0.020391071,0.0201859567572296,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
258,主治医师 讲师,沈阳,1,0,0,0.020261556,0.02005902187526068,-8.902993238310428,二线城市,0.0,0.0,3,0,1,0,0,1,0,0
259,主治医师,济南,0,0,0,0.020113011,0.019913416256895373,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
260,住院医师,北京,1,0,0,0.019366875,0.01918172379117377,-9.136463704660642,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
261,主治医师,成都,1,0,0,0.019009248,0.018830829763683783,-9.630767103027763,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
262,副主任医师 副教授,青岛,1,7,0,0.018962224,0.018784681914555942,-9.864237569377982,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
263,主治医师,天津,1,0,欢迎您的到来：                        身心健康是孩子最宝贵的财富，当前社会应该关心重视这个问题，家长和大夫更是责无旁贷。,0.018708501,0.018535649528510098,-9.136463704660642,二线城市,72.0,5184.0,2,0,1,0,1,0,0,0
264,副主任医师,广州,1,0,0,0.018667764,0.018495659860715045,-8.256989913720924,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
265,主治医师 讲师,武汉,1,9,业余时间服务患儿，促进自己                        欢迎大家来本页面交流，希望这个平台能成为普通人真正的免费福利,0.0183678,0.018201149536526958,-10.097708035728196,二线城市,67.0,4489.0,3,0,1,0,0,1,0,0
266,主任医师 教授,上海,1,0,0,0.018321855,0.018156032206161986,-6.801759041158503,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
267,主治医师,北京,1,0,0,0.018217005,0.018053063387690586,-8.930355703977124,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
268,副主任医师,佛山,1,5,欢迎词                        座右铭：用技术和爱心解除患儿的病痛。,0.01770219,0.01754733112460571,-9.136463704660642,二线城市,45.0,2025.0,4,0,1,0,0,0,1,0
269,主治医师,丹东,1,0,0,0.017131352,0.016986265068643525,-9.630767103027763,其他,0.0,0.0,2,0,0,0,1,0,0,0
270,副主任医师,上海,1,0,0,0.016238988,0.016108545904815166,-9.39729663667755,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
271,主任医师,宁波,1,0,0,0.015751663,0.01562889309824021,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
272,主任医师,杭州,1,0,0,0.015680956,0.015559280156745396,-8.055950064624458,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
273,主治医师,重庆,1,0,0,0.015415906000000004,0.015298288171120902,-8.436052305610001,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
274,主治医师,北京,1,17,"欢迎您                        尊敬的网友：欢迎您浏览我的好大夫个人网页！从走向医学殿堂伊始，成为一名优秀的好大夫是我的人生追求。虽年资不高，但我在坚持不懈的努力，并在繁忙的工作之余时常关注着国际相关医术新进展，不断的提高和完善自我。我会不断地通过发表文章的形式，把...过敏性疾病朋友普遍关注的问题给予阐述，提供咨询和帮助!您也可以通过提问的方式把您的疑问发给我！总之，有过敏性疾病烦恼的朋友，请到这里来，我会竭尽全力给您满意答复！愿通过我们的共同努力,战胜过敏,远离过敏!(特此声明:",0.015187078,0.015072908810633737,-8.669522771960214,一线城市,255.0,65025.0,2,1,0,0,1,0,0,0
275,主治医师,西安,0,0,0,0.014988061,0.014876849862994831,-9.01719439569201,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
276,主治医师,上海,1,0,0,0.01487268,0.01476316620204829,-6.801759041158503,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
277,主任医师 教授,广州,1,5,我是艺术家                        作为一个儿科医生，当然也是一个“艺术家”，我很想为你分忧，聆听你的倾述，给你专业的指导意见，欢迎你！,0.014384138,0.014281667748914931,-6.9805045761753215,一线城市,79.0,6241.0,5,1,0,0,0,0,0,1
278,副主任医师,南平,1,0,0,0.014244434,0.014143935290495381,-9.136463704660642,其他,0.0,0.0,4,0,0,0,0,0,1,0
279,副主任医师,四平,0,0,0,0.013748695,0.01365503914702697,-9.136463704660642,其他,0.0,0.0,4,0,0,0,0,0,1,0
280,主任医师,沈阳,1,0,欢迎咨询                        愿陪伴您新出生的宝贝健康成长。,0.013650866,0.01355853226998328,-9.136463704660642,二线城市,43.0,1849.0,4,0,1,0,0,0,1,0
281,住院医师,北京,1,0,0,0.01279339,0.012712245925181827,-10.097708035728196,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
282,副主任医师,成都,1,1,0,0.012788058,0.012706981264009822,-9.39729663667755,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
283,主任医师 教授,上海,1,0,0,0.01238711,0.012311017486086756,-9.630767103027763,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
284,副主任医师,石嘴山,0,8,0,0.012087048,0.012014582976402795,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
285,副主任医师 副教授,西安,1,1,0,0.012039913,0.011968009810868522,-7.529216049003588,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
286,住院医师,郑州,0,1,0,0.012036216,0.011964356786214915,-9.250664862042226,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
287,副主任医师,北京,1,0,0,0.011825063,0.011755693274582864,-8.463414771276696,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
288,副主任医师,常州,1,5,每一个孩子的健康是我们儿科医生的使命                        常州市第二人民医院                儿童生长发育联合会诊会诊时间：2010年10月24日（周日）上午8点会诊地点：常州市第二人民医院儿科门诊二楼会诊专家：沈永年（全国儿童内分泌专家、上海儿童医学中心教授）      ...    吴果（常州市第二人民医院儿科副主任医师）会诊内容：诊断儿童矮小、性早熟、甲状腺疾病、儿童肥胖、早发育等儿科内分泌类疾病专家预约电话：0519-88106550网址：HTTP：//ww,0.011705414,0.011637435604140628,-9.250664862042226,二线城市,255.0,65025.0,4,0,1,0,0,0,1,0
289,主任医师,哈尔滨,1,0,0,0.011106942,0.011045712881380863,-8.637092154706469,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
290,住院医师,合肥,0,1,0,0.011096878,0.011035759384210557,-9.864237569377982,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
291,主治医师,中山,1,1,现在小儿先天性心脏病是可以治的！                        提起先天性心脏病，大部分人都觉得没希望了。其实随着医学的进步，现在很多先天性心脏病都是可以根治的，尤其是在小儿阶段。如简单的先天性心脏病：肺动脉瓣狭窄、动脉导管未闭、房间隔缺损，室间隔缺损等不但可以用外科开胸方法治疗，还可以用国际上最先进的...办法----介入手术根治，并达到无创效果。术中既不需要心脏停跳及切开心脏，更不需要输血，术后还可以完全无疤痕。（手术通路在右侧大腿，打针穿刺血管后沿血管走行将治疗器材送达患病部位即可）,0.010786124,0.010728368697272176,-6.019260245107768,二线城市,255.0,65025.0,2,0,1,0,1,0,0,0
292,主治医师 讲师,长春,1,8,心声！                        作为医生我愿意治病救人，作为同事我愿意和你们学习探讨医学相关知识。   儿童是祖国的希望、未来，能为祖国的希望、未来服务，是我毕生的荣耀！,0.01029251,0.010239902784555343,-7.9691113729095715,二线城市,96.0,9216.0,3,0,1,0,0,1,0,0
293,主治医师 讲师,南京,1,0,0,0.009968079,0.009918725403226062,-8.930355703977124,二线城市,0.0,0.0,3,0,1,0,0,1,0,0
294,主任医师,北京,1,0,0,0.009564268,0.009518819943943413,-8.436052305610001,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
295,副主任医师,忻州,0,0,0,0.009516493,0.009471496428280518,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
296,副主任医师 副教授,上海,1,0,0,0.009448322,0.009403965781367379,-8.902993238310428,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
297,副主任医师 副教授,长沙,1,0,0,0.00921351,0.0091713245362249,-9.864237569377982,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
298,主任医师,青岛,1,4,欢迎词                        内病外治，舒心一贴，回归自然。,0.009207902,0.009165767718439796,-9.163826170327335,二线城市,42.0,1764.0,4,0,1,0,0,0,1,0
299,主任医师,南京,1,0,0,0.008883786,0.008844557334675755,-9.864237569377982,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
300,副主任医师 讲师,南京,1,0,生命是如此的美丽 The life is the like this beauty                        阳光的清晨小小鸟在快乐地歌唱新生宝宝在咿呀呀地成长生命是如此的美丽……,0.008833084,0.008794300531291174,-9.630767103027763,二线城市,100.0,10000.0,5,0,1,0,0,0,0,1
301,主任医师 副教授,青岛,1,0,0,0.008509351,0.008473350555558425,-9.484135328392439,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
302,住院医师,合肥,0,0,0,0.008347781,0.008313130976509304,-9.484135328392439,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
303,主任医师,厦门,1,0,0,0.008253353,0.008219480329907004,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
304,主任医师,泰州,1,0,0,0.007877941999999999,0.007847073031563147,-9.717605794742653,其他,0.0,0.0,4,0,0,0,0,0,1,0
305,住院医师 讲师,景德镇,0,0,关注儿童健康，关注祖国未来                        感谢各位同道的支持及病友的关注，祝愿全天下小朋友健健康康，快快乐乐的成长！zouyongzhoulove@163.com,0.007838029,0.007807471222003226,-9.864237569377982,其他,97.0,9409.0,1,0,0,1,0,0,0,0
306,住院医师,兰州,1,0,0,0.00762568,0.007596751475636669,-8.669522771960214,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
307,主任医师 教授,成都,1,0,0,0.007465751,0.007438020216225352,-4.7819785272621615,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
308,主治医师,上海,1,0,0,0.007287013,0.007260591001422789,-9.163826170327335,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
309,副主任医师 副教授,潍坊,1,0,0,0.007176453,0.007150824801164473,-9.39729663667755,其他,0.0,0.0,5,0,0,0,0,0,0,1
310,副主任医师,邢台,1,5,0,0.007096849000000001,0.007071784881445138,-8.289420530974674,其他,0.0,0.0,4,0,0,0,0,0,1,0
311,副主任医师,达州,1,0,0,0.006932717,0.0069087962112347676,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
312,主管技师,广州,1,4,0,0.00669779,0.006675459459284275,-10.097708035728196,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
313,主治医师,连云港,1,3,0,0.006653605999999999,0.006631568462317848,-8.436052305610001,其他,0.0,0.0,2,0,0,0,1,0,0,0
314,副主任医师,柳州,1,0,0,0.0058685180000000005,0.005851365322722752,-9.864237569377982,其他,0.0,0.0,4,0,0,0,0,0,1,0
315,主任医师 教授,上海,1,0,0,0.005852493,0.005835433690142771,-9.163826170327335,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
316,住院医师,潍坊,0,10,网络无限，能力有限，尽力而为吧                        行医原则：健康所系，性命相托，慎之又慎！举手立誓：我决心恪守医德，竭尽全力，除人类之病痛，助健康之完美，维护医术的圣洁和荣誉，救死扶伤，不辞艰辛，执着追求，为祖国的医药卫生事业的发展和人类的身心健康奋斗终生。真心寄语：祝愿大...家健健康康！祝愿患者们早日康复！                                        展开 >>                 收起 <<,0.005765172,0.005748616993735558,-10.097708035728196,其他,237.0,56169.0,0,0,0,0,0,0,0,0
317,主任医师,西安,1,0,0,0.005710213,0.005693971532574545,-8.669522771960214,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
318,主任医师 教授,石家庄,1,0,0,0.00555437,0.005539001369395481,-8.22994430492648,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
319,主任医师,齐齐哈尔,1,0,欢迎各位患者                        黑龙江省名中医金福厚教授独创中医药五联疗法治疗过敏性紫癜、紫癜肾、血小板减少紫癜黑龙江省名中医.黑龙江中医大学兼职教授.政府津贴获得者.齐齐哈尔紫癜研究室主任.齐齐哈尔中医医院主任医师金福厚教授，经历二十多年潜心研究，把博大精深的中...医医院理论和现代高科技完美结合，运用阴阳五行学说和现代免疫分子生物学结合，解决了医学界对顽固性过敏性紫癜，紫癜性肾炎肾病，难治性血小板减少紫癜，久治不愈的难题，使众多省内外久治不愈患者，获得康复，摆脱了西医长期使,0.005526176,0.00551096271121451,-8.930355703977124,其他,255.0,65025.0,4,0,0,0,0,0,1,0
320,主任医师 教授,西安,1,1,0,0.005405956,0.0053913962691350785,-5.661452318201878,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
321,主任医师 教授,武汉,1,0,0,0.005212248,0.0051987112529406024,-8.22994430492648,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
322,副主任医师,佛山,0,54,0,0.005095903,0.005082962828927077,-8.202581839259784,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
323,主任医师 教授,宁波,0,0,0,0.004872331,0.004860499610712807,-8.930355703977124,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
324,主治医师,安阳,0,0,0,0.00463133,0.004620638389424426,-7.589009131924031,其他,0.0,0.0,2,0,0,0,1,0,0,0
325,副主任医师,广州,1,0,0,0.004581521,0.004571057778803293,-9.864237569377982,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
326,住院医师,合肥,0,0,0,0.00451695,0.004506779197186442,-9.864237569377982,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
327,副主任医师 副教授,钦州,1,0,0,0.004228966,0.00422004905408652,-9.163826170327335,其他,0.0,0.0,5,0,0,0,0,0,0,1
328,住院医师,阳江,0,1,欢迎词                        努力做一名合格的新生儿科医师...,0.004205627,0.0041968080682138476,-9.864237569377982,其他,44.0,1936.0,0,0,0,0,0,0,0,0
329,主任医师 副教授,深圳,1,0,0,0.0034784890000000004,0.0034724530504113213,-8.930355703977124,一线城市,0.0,0.0,5,1,0,0,0,0,0,1
330,主任医师,长沙,1,0,0,0.002987298,0.002982844891633181,-8.870562621056685,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
331,副主任医师,上海,1,1,0,0.0028244190000000003,0.0028204378232353365,-9.39729663667755,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
332,主任医师,广州,1,0,0,0.00275178,0.002748000784874011,-9.864237569377982,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
333,副主任医师,佳木斯,1,8,0,0.002600689,0.002597313060275409,-9.630767103027763,其他,0.0,0.0,4,0,0,0,0,0,1,0
334,副主任医师 副教授,青岛,1,0,0,0.00091261,0.0009121938246785432,-7.469739822955398,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
335,主治医师,北京,0,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
336,副主任医师,郑州,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
337,副主任医师,湖州,1,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,4,0,0,0,0,0,1,0
338,副主任医师 副教授,东营,0,0,0,0.0,0.0,-9.250664862042226,其他,0.0,0.0,5,0,0,0,0,0,0,1
339,副主任医师 副教授,长春,1,0,0,0.0,0.0,-8.436052305610001,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
340,住院医师,莱芜,0,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,0,0,0,0,0,0,0,0
341,副主任医师,长沙,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
342,副主任医师,淄博,1,0,0,0.0,0.0,-8.22994430492648,其他,0.0,0.0,4,0,0,0,0,0,1,0
343,副主任医师,深圳,0,0,0,0.0,0.0,-9.864237569377982,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
344,副主任医师,上海,1,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
345,主治医师,廊坊,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
346,住院医师,重庆,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
347,副主任医师,沧州,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,4,0,0,0,0,0,1,0
348,副主任医师,宜昌,1,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,4,0,0,0,0,0,1,0
349,主治医师,成都,0,0,0,0.0,0.0,-8.902993238310428,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
350,住院医师,深圳,0,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
351,住院医师,鹤岗,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
352,主任医师,临夏,1,1,0,0.0,0.0,-8.376259222689553,其他,0.0,0.0,4,0,0,0,0,0,1,0
353,副主任医师 副教授,郑州,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
354,住院医师,郑州,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
355,住院医师,唐山,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
356,主任医师,湖州,1,0,欢迎词                        欢迎来到我的网站！希望能为你提供一些帮助！,0.0,0.0,-9.864237569377982,其他,48.0,2304.0,4,0,0,0,0,0,1,0
357,副主任医师,广州,1,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
358,副主任医师 副教授,东莞,1,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
359,住院医师,安阳,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
360,住院医师,上海,0,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
361,副主任医师,盐城,0,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,4,0,0,0,0,0,1,0
362,主任医师 教授,长春,1,0,0,0.0,0.0,-9.163826170327335,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
363,副主任医师,兰州,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
364,主任医师,荆州,1,0,0,0.0,0.0,-9.630767103027763,其他,0.0,0.0,4,0,0,0,0,0,1,0
365,住院医师,贵港,0,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,0,0,0,0,0,0,0,0
366,住院医师,潍坊,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
367,主治医师,蚌埠,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
368,主治医师,天津,1,0,0,0.0,0.0,-8.22994430492648,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
369,副主任医师 副教授,鞍山,1,0,0,0.0,0.0,-9.136463704660642,其他,0.0,0.0,5,0,0,0,0,0,0,1
370,主治医师,烟台,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
371,主治医师,广州,1,1,0,0.0,0.0,-9.630767103027763,一线城市,0.0,0.0,2,1,0,0,1,0,0,0
372,主治医师,随州,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
373,副主任医师,北京,1,0,0,0.0,0.0,-8.902993238310428,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
374,主治医师,成都,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
375,住院医师,鹤岗,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
376,主治医师,沧州,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
377,住院医师,福州,1,0,0,0.0,0.0,-8.902993238310428,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
378,副主任医师,保定,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
379,副主任医师,绍兴,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
380,住院医师,北京,1,0,0,0.0,0.0,-9.630767103027763,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
381,主任医师,福州,1,0,0,0.0,0.0,-9.484135328392439,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
382,住院医师,深圳,0,0,0,0.0,0.0,-10.097708035728196,一线城市,0.0,0.0,0,1,0,0,0,0,0,0
383,主治医师,荆州,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,2,0,0,0,1,0,0,0
384,主任医师 教授,泸州,1,0,0,0.0,0.0,-9.136463704660642,其他,0.0,0.0,5,0,0,0,0,0,0,1
385,主任医师 副教授,乌鲁木齐,1,0,0,0.0,0.0,-8.930355703977124,二线城市,0.0,0.0,5,0,1,0,0,0,0,1
386,主任医师 教授,西宁,0,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,5,0,0,0,0,0,0,1
387,住院医师,西安,0,0,0,0.0,0.0,-9.717605794742653,二线城市,0.0,0.0,0,0,1,0,0,0,0,0
388,住院医师,十堰,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,0,0,0,0,0,0,0,0
389,副主任医师,长沙,1,0,0,0.0,0.0,-9.630767103027763,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
390,主治医师,柳州,1,1,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,2,0,0,0,1,0,0,0
391,主治医师,郑州,1,0,0,0.0,0.0,-8.902993238310428,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
392,副主任医师,济南,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
393,副主任医师,郑州,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
394,副主任医师,深圳,1,0,0,0.0,0.0,-9.864237569377982,一线城市,0.0,0.0,4,1,0,0,0,0,1,0
395,主治医师,漯河,1,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,2,0,0,0,1,0,0,0
396,主治医师,中山,1,0,0,0.0,0.0,-9.864237569377982,二线城市,0.0,0.0,2,0,1,0,1,0,0,0
397,主任医师,湖州,1,0,0,0.0,0.0,-9.864237569377982,其他,0.0,0.0,4,0,0,0,0,0,1,0
398,副主任医师,昆明,0,0,0,0.0,0.0,-10.097708035728196,二线城市,0.0,0.0,4,0,1,0,0,0,1,0
399,主治医师 讲师,滨州,1,0,0,0.0,0.0,-10.097708035728196,其他,0.0,0.0,3,0,0,0,0,1,0,0
400,住院医师,荆州,0,0,0,0.0,0.0,-9.630767103027763,其他,0.0,0.0,0,0,0,0,0,0,0,0
